Senyawa1,Senyawa2,AS
Acetovanillone,Sigmoidin B,0.03810583356037901
Acetovanillone,Isoschaftoside,0.03810583356037901
Serotonin,Echinatin,0.03808691308691309
Glycyrol,Glycyrrhetinic acid,0.038076923076923085
Sigmoidin B,Isoferulic acid,0.03805614675179893
Isoschaftoside,Isoferulic acid,0.03805614675179893
"Methyl 3,4,5-trihydroxybenzoate",Isolicoflavonol,0.03804620288136772
Isorhamnetin,3-O-Caffeoylquinic acid,0.03803442933877717
Mitraphylline,Tryptamine,0.03800749301254863
Semilicoisoflavone B,Naringin,0.03800547278808149
beta-D-Glucosamine,Cholesterol,0.037993256743256744
Semilicoisoflavone B,Oleic acid,0.03796855318594448
Isoglycyrol,N6-(delta2-Isopentenyl)adenine,0.03796203796203796
Isolicoflavonol,Vanillic acid,0.03795715883627971
Echinatin,Rutin,0.037950685677958396
Ajmalicine,Isolicoflavonol,0.03792398078112364
Miltirone,Ellagic acid,0.03791541791541792
Rutin,Uracil,0.03787500378409468
Vanillic acid,Uracil,0.03783823014592244
Isoferulic acid,Semilicoisoflavone B,0.03783362195460495
Oestrone,Echinatin,0.03782259407259406
beta-Monoolein,"(6S,9R)-Roseoside",0.03781337709909139
Sanguinarine,Dihydrotanshinone I,0.03781337709909138
Thiamine,beta-D-Glucosamine,0.037811326604430054
"(6S,9R)-Roseoside",Scopoletin,0.03777854798262962
beta-Monoolein,Isorhamnetin 3-O-beta-D-glucopyranoside,0.03773310023310023
Phaseollidin,beta-Monoolein,0.03773310023310023
Glycyrol,Apigenin,0.03770254136107795
Gancaonin U,beta-D-Glucosamine,0.03769147519147519
Uracil,(+)-S-Carvone,0.03768850197421626
Uracil,4-Terpineol,0.03768850197421626
Uracil,alpha-Terpinene,0.03768850197421626
Isorhamnetin 3-O-beta-D-glucopyranoside,Cholesterol,0.03768453768453769
Phaseollidin,Cholesterol,0.03768453768453769
Naringenin,Uracil,0.03767356674333419
Ajmalicine,Gancaonin U,0.03766233766233766
Mitraphylline,Peucedanin,0.03765039308517569
Kaempferol,Gancaonin U,0.037649287649287655
Tanshinone I,"(6S,9R)-Roseoside",0.03764898695774272
L-Phenylalanine,Isoglycyrol,0.037637187986838336
Myoinositol,Scopoletin,0.037622430479573345
Vitamin A,Echinatin,0.0376123876123876
Mitraphylline,Isoprene,0.037611218213224905
trans-Zeatin,Succinic acid,0.037605492150946704
Liquiritigenin,Vincristine,0.0375874125874126
Oleanolic acid,Vincamine,0.03755891167655875
Indole-3-acetic acid,7-Hydroxycoumarin,0.037552583470950814
Coumestrol,Uracil,0.03754675557001139
Isorhamnetin,Vitamin A,0.03753389467675182
2'-Hydroxygenistein,Semilicoisoflavone B,0.037503037503037503
Gibberellin A3,"(6S,9R)-Roseoside",0.037501086762170524
Succinic acid,Fumaric acid,0.03747767384131021
Vincamine,alpha-Tocopherol,0.03747374576642869
Isoliquiritigenin,Isorhamnetin,0.037446680303823164
"6,8-Diprenylgenistein",Formononetin,0.03743119625472568
Hirsutrin,Dihydrotanshinone I,0.03740759240759241
Miltirone,Loganin,0.03740703740703741
Mitraphylline,Glycyrrhizic acid,0.03738290694812432
Gibberellin A3,Myoinositol,0.03737003737003738
Palmitic acid,Myoinositol,0.03736434505665276
Succinic acid,Cholesterol,0.037349014621741894
Formononetin,Pregnenolone,0.03734265734265735
Echinatin,Riboflavin,0.03732874268588555
Acetovanillone,"(6S,9R)-Roseoside",0.03731766069428408
Mitraphylline,alpha-Terpinene,0.03731051557138513
Mitraphylline,4-Terpineol,0.03731051557138513
(+)-S-Carvone,Mitraphylline,0.03731051557138513
3-O-Caffeoylquinic acid,Vincamine,0.03730704078530166
Mitraphylline,Testosterone,0.03729314164096772
"3,4-Dihydroxybenzoic acid",Uracil,0.03728946492104386
Myoinositol,beta-D-Glucosamine,0.03726828726828727
Kaempferol,Glycyrol,0.037264087264087246
Cholesterol,Myoinositol,0.03725903725903726
"(6S,9R)-Roseoside",3-O-Caffeoylquinic acid,0.03724639749484468
Myristicin,Pregnenolone,0.03722208825657103
Phaseollidin,(R)-linalool,0.0372016872016872
Isorhamnetin 3-O-beta-D-glucopyranoside,(R)-linalool,0.0372016872016872
Liquiritin,Semilicoisoflavone B,0.0371946893686024
6-Hydroxymellein,Isoglycyrol,0.037182514455241726
Glycyrol,Citric acid,0.03716496269687759
beta-Carotene,"6,8-Diprenylgenistein",0.037164918414918424
Isoglycyrol,Quercetin,0.0371530383492106
Sucrose,Myoinositol,0.03713794622885532
Dihydrotanshinone I,Kaempferol 3-glucuronide,0.037134740259740256
Chelerythrine,Dihydrotanshinone I,0.03713437725065631
Cryptotanshinone,Glycyrol,0.03712697558851404
p-Coumaric acid,(R)-linalool,0.03708899795856317
Vanillin,Isorhamnetin,0.03706394615485525
Loganin,Pregnenolone,0.03705627705627706
Berberine,Isorhamnetin,0.03705385523567342
"6,8-Diprenylgenistein",Thiamine,0.037041119799740486
Naringenin,Isolicoflavonol,0.037040478900944016
Isolicoflavonol,Trigonelline,0.0370158941587513
Gancaonin U,Gibberellin A3,0.036977390425666286
Dihydrotanshinone I,Punicalin,0.03696303696303696
Tanshinone II,Glycyrol,0.03694055944055945
p-Coumaric acid,Thiamine,0.03693907292108192
Thiamine,Sigmoidin B,0.036928588652726586
Isoschaftoside,Thiamine,0.036928588652726586
Mitraphylline,"Methyl 3,4,5-trihydroxybenzoate",0.03692851184489981
Myristicin,Sigmoidin B,0.036911364497571396
Myristicin,Isoschaftoside,0.036911364497571396
Dihydrotanshinone I,L-Phenylalanine,0.03688619073234457
"Methyl 3,4,5-trihydroxybenzoate",Echinatin,0.036876584953508026
Uracil,Berberine,0.03687221869040051
Echinatin,Glycyrrhizic acid,0.03686417748917749
Isorhamnetin,Naringin,0.036854811854811854
Isorhamnetin,Acetylursolic acid,0.036854811854811854
Quinic acid,Glycyrol,0.03685138391020745
"1,3,7-Trihydroxyxanthone",Uracil,0.03684336496836498
Glycycoumarin,"1,3,7-Trihydroxyxanthone",0.03680842966557253
Palmitic acid,"6,8-Diprenylgenistein",0.036806782960629114
Acetovanillone,Myoinositol,0.03680662771571863
Betulinic acid,Isoschaftoside,0.036791491336945883
Betulinic acid,Sigmoidin B,0.036791491336945883
Sucrose,Gancaonin U,0.036743559470832195
Berberine,Glycycoumarin,0.03673599128144583
Uracil,Vitamin A,0.036734693877551024
Coumestrol,Mitraphylline,0.03671959991474653
Scopoletin,p-Coumaric acid,0.03671483795707398
p-Coumaric acid,Formononetin,0.03669476303747403
Vincamine,Tanshinone I,0.03668976185105218
Echinatin,"3,4-Dihydroxybenzoic acid",0.036683711025816294
Vitamin A,Isolicoflavonol,0.03664634685042849
Chrysoeriol,Glycyrol,0.036626531363373474
Malic acid,Uracil,0.036613954227590596
Coumarin,Miltirone,0.03660082607451028
Myristicin,Isorhamnetin 3-O-beta-D-glucopyranoside,0.03658984693467452
Phaseollidin,Myristicin,0.03658984693467452
Malic acid,Isolicoflavonol,0.036575978134419686
Thiamine,"(6S,9R)-Roseoside",0.036552938030770546
Quinic acid,Isorhamnetin,0.036541889483065956
Glycycoumarin,alpha-Pinene,0.036540382694228844
Succinic acid,Scopoletin,0.0365316501680138
Hirsutrin,Liquiritigenin,0.03651848151848152
Myristicin,"6,8-Diprenylgenistein",0.036507170989929616
"6,8-Diprenylgenistein",Sucrose,0.036469591015045565
Semilicoisoflavone B,alpha-Tocopherol,0.03646830370054123
Gancaonin U,(-)-Jasmonic acid,0.03643578643578643
Gancaonin U,Protopine,0.03643578643578643
Glycyrol,delta-Tocopherol,0.03643175006811371
"1,3,7-Trihydroxyxanthone",Isorhamnetin,0.03638623281480425
"3,4-Dihydroxybenzoic acid",Miltirone,0.03637152321362847
trans-Zeatin,Gancaonin U,0.03634945301611968
"(6S,9R)-Roseoside",Oleanolic acid,0.036344607773179216
Glycycoumarin,Caffeic acid,0.03631624785470939
Isorhamnetin,trans-Zeatin,0.036290869624202964
Fisetin,Echinatin,0.03625541125541126
(R)-linalool,"(6S,9R)-Roseoside",0.03625105053676483
Scopoletin,Vincamine,0.036238047666619096
Ajmalicine,Isorhamnetin,0.03623043623043623
Mitraphylline,Naringenin,0.03622060447136282
Isolicoflavonol,"1,3,7-Trihydroxyxanthone",0.0361832045505515
Vitamin A,Miltirone,0.036182864754293324
Gancaonin U,Isorhamnetin 3-O-beta-D-glucopyranoside,0.03617216117216117
Phaseollidin,Gancaonin U,0.03617216117216117
(R)-linalool,Myoinositol,0.0361243694577028
Linoleic acid,Isolicoflavonol,0.036118643261500404
"6,8-Diprenylgenistein",7-Hydroxycoumarin,0.03610833610833611
Mitraphylline,Vanillic acid,0.036084317020771875
beta-Carotene,Myoinositol,0.03607272357272357
Semilicoisoflavone B,Oleanolic acid,0.03606751304961024
Semilicoisoflavone B,beta-Monoolein,0.03604547626286757
Sigmoidin B,Formononetin,0.03603259485612426
Formononetin,Isoschaftoside,0.03603259485612426
Rutin,Mitraphylline,0.036032478720225754
Thiamine,Phaseollidin,0.03600422565939807
Thiamine,Isorhamnetin 3-O-beta-D-glucopyranoside,0.03600422565939807
Myoinositol,Oleanolic acid,0.03599341834635953
Trigonelline,Uracil,0.03597482764149432
Echinatin,Vanillic acid,0.03596723789031481
Punicalin,Liquiritigenin,0.035948426573426576
trans-Zeatin,Glycyrol,0.035943685943685945
Gancaonin U,Palmitic acid,0.03588718973334359
Glycyrol,Isoferulic acid,0.035868479346740215
7-Hydroxycoumarin,Isoschaftoside,0.035860964432393005
7-Hydroxycoumarin,Sigmoidin B,0.035860964432393005
Indole-3-acetic acid,"6,8-Diprenylgenistein",0.035823700109414394
Echinatin,Linoleic acid,0.03582355144855145
Folic acid,Isolicoflavonol,0.035819962350574594
Myoinositol,Tanshinone I,0.03580648741939066
Succinic acid,Oleanolic acid,0.03578507054442883
beta-Carotene,p-Coumaric acid,0.03577129392346784
Semilicoisoflavone B,Tanshinone I,0.035770680931971256
Isorhamnetin,Oleic acid,0.03574758574758574
Gancaonin U,(R)-linalool,0.03574481074481074
Pregnenolone,Betulinic acid,0.03572185390367209
Dihydrotanshinone I,Ellagic acid,0.03571678321678321
Echinatin,Quinic acid,0.035684903331962156
Gibberellin A3,Vincamine,0.03567329222501636
"(6S,9R)-Roseoside",Palmitic acid,0.035667629074222475
Glycyrrhizic acid,Miltirone,0.035658785658785656
Isoliquiritigenin,Glycyrol,0.035642928500071364
Mitraphylline,"3,4-Dihydroxybenzoic acid",0.03560969922525987
Gibberellin A3,Semilicoisoflavone B,0.03560457533471027
Scopoletin,Semilicoisoflavone B,0.035597942430240566
Indole-3-acetic acid,Sigmoidin B,0.03559535702392845
Isoschaftoside,Indole-3-acetic acid,0.03559535702392845
Liquiritigenin,alpha-Pinene,0.03558941058941059
Miltirone,alpha-Pinene,0.035579804810574045
7-Hydroxycoumarin,Pregnenolone,0.03557965843680129
Oxalic acid,Isoglycyrol,0.03557049011594467
Sigmoidin B,Scopoletin,0.03544669616098187
Scopoletin,Isoschaftoside,0.03544669616098187
Succinic acid,Gibberellin A3,0.03543478465108559
Gancaonin U,Betulinic acid,0.035434262706989975
Myoinositol,Thiamine,0.03541158713572508
Gancaonin U,Thiamine,0.03540138022896643
Myristicin,"(6S,9R)-Roseoside",0.03539317825032112
p-Coumaric acid,Loganin,0.035384904950122344
Glycycoumarin,"3,4-Dihydroxybenzoic acid",0.03537252221462748
alpha-Tocopherol,Gancaonin U,0.03536707195243781
Isoglycyrol,Tetrahydroalstonine,0.03536614900251264
Glycycoumarin,Vitamin A,0.0352980352980353
Sucrose,"(6S,9R)-Roseoside",0.035293710618385946
Dihydrotanshinone I,Vincristine,0.03528971028971029
Isolicoflavonol,Glycyrrhetinic acid,0.035284953142096
Uracil,Protopine,0.03527491027491028
Uracil,(-)-Jasmonic acid,0.03527491027491028
Myricetin,Uracil,0.03526450401450401
"1,3,7-Trihydroxyxanthone",Mitraphylline,0.03525977128461601
Linoleic acid,Uracil,0.03524860556110556
Dihydrotanshinone I,Fisetin,0.035235597735597736
Semilicoisoflavone B,3-O-Caffeoylquinic acid,0.03516710132967221
Dihydrotanshinone I,Oxalic acid,0.035145410145410144
3-O-Caffeoylquinic acid,p-Coumaric acid,0.03513122038641886
Glycyrol,Vanillin,0.035098235098235106
"3',4',7-Trihydroxyflavone",Echinatin,0.03508991008991009
p-Coumaric acid,7-Hydroxycoumarin,0.03508292949286737
p-Coumaric acid,Cholesterol,0.03508086116781769
Caffeic acid,Miltirone,0.0350514869745639
Coumestrol,Echinatin,0.035002787909764646
Succinic acid,Formononetin,0.034994417347358524
Echinatin,Spermidine,0.03499000999000999
Fumaric acid,Glycyrol,0.03498334998334998
Benzoic acid,Liquiritigenin,0.034976927834070706
Succinic acid,Tanshinone I,0.03497675345182676
Uracil,Quinic acid,0.034972380560615864
Isoglycyrol,Gallic acid,0.034882730905458174
Berberine,Mitraphylline,0.03488211393349734
Echinatin,Isoschaftoside,0.03484015984015984
Sigmoidin B,Echinatin,0.03484015984015984
Betulinic acid,"6,8-Diprenylgenistein",0.03481871663689845
Glycyrrhizic acid,Liquiritigenin,0.0348141441891442
Glycycoumarin,Tryptamine,0.03477143012026734
Isorhamnetin,Linoleic acid,0.034767316017316016
beta-Carotene,Vincamine,0.03475524475524476
Miltirone,Oestrone,0.034754134754134754
Acetylursolic acid,Glycyrol,0.03474775224775225
"(6S,9R)-Roseoside",Formononetin,0.03472018177900531
Naringin,Glycyrol,0.034716533466533465
Trigonelline,Isorhamnetin,0.03469986803320137
Liquiritigenin,Serotonin,0.03469324792854205
Kaempferol,Isorhamnetin,0.034690534690534694
Malic acid,Mitraphylline,0.034674811354653265
3-O-Caffeoylquinic acid,Isorhamnetin 3-O-beta-D-glucopyranoside,0.03461755635668679
3-O-Caffeoylquinic acid,Phaseollidin,0.03461755635668679
Serotonin,Miltirone,0.03461244637715226
Phaseollidin,Betulinic acid,0.03461185279367098
Betulinic acid,Isorhamnetin 3-O-beta-D-glucopyranoside,0.03461185279367098
p-Coumaric acid,Myristicin,0.03460407658308708
9-Ribosyl-trans-zeatin,Uracil,0.03458446315589172
Formononetin,Myoinositol,0.03457653457653458
beta-D-Glucosamine,"6,8-Diprenylgenistein",0.03456959706959707
Dihydrotanshinone I,Benzoic acid,0.034554730983302424
Liquiritigenin,Loganic acid,0.034527972027972025
Isoferulic acid,Isolicoflavonol,0.034514140104202215
Glycyrol,"3',4',7-Trihydroxyflavone",0.03450715950715951
Miltirone,Adenosine,0.03450471097529922
2'-Hydroxygenistein,Glycyrol,0.0345006345006345
Succinic acid,Acetovanillone,0.03449030308534441
(R)-linalool,Vincamine,0.03448418248418248
Mitraphylline,Linoleic acid,0.034470963818789904
Riboflavin,Isolicoflavonol,0.034465534465534464
Myristicin,Myoinositol,0.03446489653386206
Echinatin,Glycyrrhetinic acid,0.034456168831168824
Echinatin,Trigonelline,0.034447034447034446
Liquiritigenin,N6-(delta2-Isopentenyl)adenine,0.03443778443778443
Cholesterol,Vincamine,0.03443556443556443
Semilicoisoflavone B,(R)-linalool,0.034417756156886595
Echinatin,"1,3,7-Trihydroxyxanthone",0.0344164763807621
Semilicoisoflavone B,beta-Carotene,0.034405811579724624
Acetylursolic acid,Echinatin,0.034403096903096904
Mitraphylline,Riboflavin,0.03439727973889464
Gancaonin U,7-Hydroxycoumarin,0.03435453435453435
Myoinositol,Loganin,0.03431136764470098
Betulinic acid,p-Coumaric acid,0.03429245326478529
Vincamine,Formononetin,0.034283363695128403
(R)-linalool,Succinic acid,0.03425362516271607
Liquiritin,Glycyrol,0.03424396116703809
Riboflavin,Uracil,0.034242543171114595
Guanosine,Isoglycyrol,0.03422713649986378
Isolicoflavonol,Berberine,0.034225514744995265
beta-D-Glucosamine,7-Hydroxycoumarin,0.03420983778126636
Gancaonin U,Scopoletin,0.034194971694971696
p-Coumaric acid,Acetovanillone,0.03418913102707569
Oleic acid,Glycyrol,0.03417082917082917
Rutin,Miltirone,0.034142625051715954
Isolicoflavonol,delta-Tocopherol,0.03410009903516397
Sigmoidin B,"(6S,9R)-Roseoside",0.03406117691831977
"(6S,9R)-Roseoside",Isoschaftoside,0.03406117691831977
Testosterone,Miltirone,0.03403263403263403
Octadecanoic acid,Liquiritigenin,0.034015984015984026
Serotonin,Isorhamnetin,0.034005210475798714
Vincamine,Thiamine,0.03398119122257054
Isolicoflavonol,Acetylursolic acid,0.0339731696874554
Caffeic acid,Dihydrotanshinone I,0.033942019518942594
Liquiritigenin,Berberine,0.033931977113795295
Glycyrrhetinic acid,Uracil,0.03392440892440893
delta-Tocopherol,Glycycoumarin,0.03392062482971574
Cryptotanshinone,Isolicoflavonol,0.033903825112616325
Dihydrotanshinone I,Quinic acid,0.03383381324557795
Folic acid,Mitraphylline,0.033815873567426366
7-Hydroxycoumarin,Vincamine,0.03381380524237666
Quinic acid,Miltirone,0.03380932792697498
Glycycoumarin,N6-(delta2-Isopentenyl)adenine,0.03379953379953381
Isolicoflavonol,9-Ribosyl-trans-zeatin,0.033796135836952165
Dihydrotanshinone I,Adenosine,0.033760357289769054
Vincamine,Acetovanillone,0.03375170284261195
Gancaonin U,Formononetin,0.033738320503026394
Isoglycyrol,Octadecanoic acid,0.033714770078406446
beta-D-Glucosamine,Betulinic acid,0.03371249962159053
Cryptotanshinone,Uracil,0.033697072158610626
Isoprene,Miltirone,0.033684264453495226
p-Coumaric acid,Palmitic acid,0.03363526106001023
Chrysoeriol,Uracil,0.0336352244246981
Tetrahydroalstonine,Glycycoumarin,0.03363303363303363
Sucrose,beta-D-Glucosamine,0.03362546544364726
Trigonelline,Mitraphylline,0.03360890317412057
Citric acid,Uracil,0.033586094756307534
Liquiritigenin,Ellagic acid,0.033578921078921076
Apigenin,Uracil,0.03357719516256101
Chrysoeriol,Isolicoflavonol,0.0335629282997704
Myricetin,Isolicoflavonol,0.03354714068999784
Isoglycyrol,Sanguinarine,0.0335400530205725
Betulinic acid,"(6S,9R)-Roseoside",0.03353933224063095
Uracil,Folic acid,0.033539079967651396
Methyl rosmarinate,Echinatin,0.033508158508158505
Echinatin,Malic acid,0.03350059031877214
Echinatin,Naringenin,0.033486861975234074
Pregnenolone,Indole-3-acetic acid,0.03347652347652349
Salicylic acid,Dihydrotanshinone I,0.03345996109154004
Protopine,Isolicoflavonol,0.033458604887176314
(-)-Jasmonic acid,Isolicoflavonol,0.033458604887176314
9-Ribosyl-trans-zeatin,Isorhamnetin,0.033442747728462015
Isoliquiritigenin,Uracil,0.03343581022152451
Tanshinone II,Isolicoflavonol,0.033432044146329866
Gancaonin U,Indole-3-acetic acid,0.03340112268683697
Isorhamnetin,Riboflavin,0.03337139051424766
Riboflavin,Miltirone,0.03337139051424766
Mitraphylline,Myricetin,0.03336639206204423
Coumarin,Dihydrotanshinone I,0.03331975042501358
Tryptamine,Miltirone,0.033311649590719354
Isorhamnetin,Myricetin,0.03330928330928331
Liquiritigenin,Coumarin,0.03330222409169777
Miltirone,alpha-Terpinene,0.033300033300033303
Miltirone,4-Terpineol,0.033300033300033303
Miltirone,(+)-S-Carvone,0.033300033300033303
beta-D-Glucosamine,Palmitic acid,0.0332936294474756
Cholesterol,"(6S,9R)-Roseoside",0.03329210472067614
Isolicoflavonol,Quinic acid,0.033260856790268564
7-Hydroxycoumarin,Succinic acid,0.03324813714424105
Succinic acid,Thiamine,0.03321756613292663
Isorhamnetin,Thiamine,0.03320817113920563
Mitraphylline,Vitamin A,0.033199099037608364
Labiatenic acid,Glycycoumarin,0.03317978317978318
Miltirone,Fisetin,0.03316128316128317
Oleanolic acid,Glycyrol,0.03314626549920667
Tanshinone II,Uracil,0.03314289876789877
Succinic acid,Sigmoidin B,0.033133533133533136
Isoschaftoside,Succinic acid,0.033133533133533136
Isoglycyrol,Licuroside,0.033118396754760394
Betulinic acid,Myoinositol,0.03307579065154823
Miltirone,"Methyl 3,4,5-trihydroxybenzoate",0.03306949460795614
Isoferulic acid,Isorhamnetin,0.03306114175679393
Tryptamine,Echinatin,0.03303963478382083
Semilicoisoflavone B,Thiamine,0.03303742734027592
Indole-3-acetic acid,Succinic acid,0.03300919859361418
Mitraphylline,9-Ribosyl-trans-zeatin,0.03299805784277834
Isoglycyrol,Vincristine,0.0329815638906548
beta-Monoolein,Vincamine,0.03296203796203797
Miltirone,Peucedanin,0.03295870795870796
Salicylic acid,Liquiritigenin,0.03295826980037506
Betulinic acid,Vincamine,0.03295734568461841
